Price,Close,High,Low,Open,Volume
Ticker,GF=F,GF=F,GF=F,GF=F,GF=F
Date,,,,,
2022-11-25,178.3000030517578,180.1999969482422,178.22500610351562,180.1999969482422,4045
2022-11-28,176.875,179.25,176.6999969482422,178.9250030517578,7452
2022-11-29,178.0,178.35000610351562,176.75,177.52499389648438,6208
2022-11-30,180.47500610351562,180.75,177.0500030517578,178.1999969482422,9193
2022-12-01,181.0749969482422,181.47500610351562,180.0500030517578,180.8000030517578,6292
2022-12-02,182.4499969482422,182.9499969482422,180.9250030517578,181.14999389648438,6921
2022-12-05,183.77499389648438,184.1999969482422,181.9499969482422,182.35000610351562,6707
2022-12-06,181.8000030517578,183.14999389648438,180.3000030517578,182.97500610351562,8528
2022-12-07,180.89999389648438,182.25,180.75,181.5,6923
2022-12-08,183.47500610351562,183.8000030517578,181.10000610351562,181.3000030517578,8257
2022-12-09,183.9250030517578,184.89999389648438,182.85000610351562,183.125,6974
2022-12-12,183.64999389648438,183.9499969482422,182.72500610351562,183.64999389648438,5406
2022-12-13,184.22500610351562,184.4499969482422,183.0749969482422,183.4499969482422,5435
2022-12-14,183.60000610351562,184.5500030517578,183.3249969482422,184.39999389648438,4871
2022-12-15,183.0500030517578,184.22500610351562,182.8249969482422,183.3249969482422,4141
2022-12-16,183.77499389648438,184.4499969482422,183.125,183.125,6031
2022-12-19,182.10000610351562,184.4499969482422,181.60000610351562,184.02499389648438,5708
2022-12-20,183.625,184.0,181.25,182.27499389648438,4481
2022-12-21,183.8249969482422,184.0749969482422,182.875,183.75,3947
2022-12-22,183.97500610351562,184.3000030517578,183.4499969482422,183.60000610351562,2378
2022-12-23,184.0,184.4499969482422,183.4499969482422,183.9499969482422,1944
2022-12-27,183.10000610351562,184.22500610351562,182.6999969482422,183.5500030517578,1920
2022-12-28,183.47500610351562,183.77499389648438,182.375,182.9250030517578,1554
2022-12-29,183.8000030517578,184.375,183.4499969482422,183.47500610351562,2538
2022-12-30,183.6999969482422,184.0500030517578,183.02499389648438,183.8000030517578,1192
2023-01-03,182.6999969482422,183.5,182.4499969482422,183.5,1448
2023-01-04,185.22500610351562,185.64999389648438,182.6750030517578,182.8000030517578,3479
2023-01-05,183.8000030517578,185.1999969482422,183.5,185.10000610351562,2422
2023-01-06,182.6999969482422,184.14999389648438,182.1999969482422,183.9499969482422,2333
2023-01-09,183.625,183.8000030517578,182.39999389648438,182.9250030517578,1714
2023-01-10,184.3000030517578,184.72500610351562,183.5,183.5500030517578,1930
2023-01-11,183.125,184.39999389648438,182.89999389648438,184.39999389648438,2015
2023-01-12,182.125,183.4250030517578,182.02499389648438,183.0,1430
2023-01-13,181.25,182.22500610351562,180.77499389648438,182.10000610351562,1490
2023-01-17,179.64999389648438,181.1999969482422,179.52499389648438,181.0500030517578,1731
2023-01-18,179.5,180.39999389648438,179.10000610351562,179.6750030517578,1442
2023-01-19,178.10000610351562,179.10000610351562,177.5500030517578,179.10000610351562,1366
2023-01-20,177.9250030517578,178.5500030517578,177.5500030517578,177.77499389648438,1164
2023-01-23,179.1750030517578,179.52499389648438,178.0749969482422,178.0749969482422,1387
2023-01-24,178.9499969482422,179.14999389648438,178.77499389648438,178.9499969482422,602
2023-01-25,179.39999389648438,179.5,178.9499969482422,179.0500030517578,898
2023-01-26,179.5749969482422,179.72500610351562,179.47500610351562,179.5,6296
2023-01-27,183.47500610351562,183.77499389648438,182.6999969482422,182.8249969482422,4891
2023-01-30,183.9250030517578,184.75,183.14999389648438,183.25,6865
2023-01-31,186.14999389648438,186.39999389648438,184.375,184.4499969482422,9193
2023-02-01,183.25,186.5749969482422,182.6999969482422,186.1999969482422,11222
2023-02-02,185.9250030517578,186.47500610351562,183.4499969482422,183.5749969482422,11062
2023-02-03,186.10000610351562,186.4499969482422,185.4250030517578,185.9250030517578,7196
2023-02-06,187.6999969482422,187.85000610351562,185.4499969482422,186.47500610351562,8669
2023-02-07,187.1999969482422,188.5749969482422,186.97500610351562,187.64999389648438,10770
2023-02-08,186.4499969482422,187.625,186.27499389648438,186.77499389648438,5521
2023-02-09,186.8249969482422,187.3249969482422,185.60000610351562,186.5,6485
2023-02-10,186.39999389648438,187.375,186.02499389648438,186.75,4989
2023-02-13,187.1999969482422,188.1999969482422,185.5500030517578,187.02499389648438,8223
2023-02-14,186.64999389648438,187.22500610351562,186.125,186.89999389648438,3719
2023-02-15,187.3249969482422,187.9250030517578,186.25,186.4250030517578,5712
2023-02-16,186.22500610351562,187.22500610351562,185.8249969482422,187.22500610351562,4403
2023-02-17,186.52499389648438,187.125,185.625,186.0500030517578,4102
2023-02-21,186.875,187.39999389648438,185.89999389648438,186.5,4459
2023-02-22,187.97500610351562,188.10000610351562,186.14999389648438,186.8249969482422,6047
2023-02-23,189.22500610351562,189.75,187.6999969482422,187.75,9945
2023-02-24,189.0749969482422,189.97500610351562,188.10000610351562,189.35000610351562,6353
2023-02-27,189.1750030517578,190.1750030517578,188.4250030517578,189.0749969482422,4805
2023-02-28,189.8000030517578,190.1999969482422,188.8000030517578,189.1750030517578,2594
2023-03-01,188.3000030517578,191.10000610351562,187.6750030517578,189.64999389648438,5807
2023-03-02,188.5749969482422,189.0,188.0500030517578,188.27499389648438,1899
2023-03-03,190.0,190.25,188.5749969482422,188.60000610351562,2403
2023-03-06,192.0749969482422,192.375,189.9250030517578,190.27499389648438,3648
2023-03-07,192.125,192.8249969482422,191.77499389648438,192.1750030517578,2277
2023-03-08,193.75,193.8000030517578,191.25,192.125,2706
2023-03-09,193.0749969482422,194.3249969482422,192.5,193.27499389648438,2077
2023-03-10,191.47500610351562,192.9499969482422,191.4250030517578,192.64999389648438,2084
2023-03-13,190.8249969482422,191.1750030517578,190.0749969482422,191.02499389648438,2625
2023-03-14,189.9250030517578,191.375,189.625,191.1750030517578,1702
2023-03-15,188.1999969482422,189.8000030517578,187.60000610351562,189.75,2993
2023-03-16,189.5,189.9250030517578,188.0,188.35000610351562,1091
2023-03-17,188.85000610351562,189.27499389648438,188.14999389648438,189.27499389648438,981
2023-03-20,188.1999969482422,189.75,188.1750030517578,189.5500030517578,744
2023-03-21,188.77499389648438,189.14999389648438,187.8000030517578,188.5,585
2023-03-22,188.25,189.02499389648438,188.0,188.8000030517578,880
2023-03-23,189.02499389648438,189.0749969482422,188.0,188.0,493
2023-03-24,189.64999389648438,190.125,188.3000030517578,189.27499389648438,1030
2023-03-27,192.35000610351562,192.4499969482422,190.5,190.5500030517578,1675
2023-03-28,191.72500610351562,192.0,191.5,192.0,903
2023-03-29,191.4499969482422,191.85000610351562,191.375,191.64999389648438,955
2023-03-30,192.39999389648438,192.47500610351562,192.14999389648438,192.1999969482422,2506
2023-03-31,200.8249969482422,202.25,199.8249969482422,200.0,2329
2023-04-03,198.9499969482422,200.6750030517578,197.9250030517578,200.25,2795
2023-04-04,197.9499969482422,200.75,197.5500030517578,199.3000030517578,1936
2023-04-05,197.8249969482422,198.6999969482422,197.625,198.22500610351562,1299
2023-04-06,200.625,201.77499389648438,199.4499969482422,200.0,0
2023-04-10,200.9250030517578,201.35000610351562,199.14999389648438,200.625,1602
2023-04-11,202.10000610351562,202.1999969482422,200.3000030517578,200.8000030517578,2564
2023-04-12,202.22500610351562,203.5,201.625,201.85000610351562,2697
2023-04-13,202.6750030517578,204.0,202.25,203.60000610351562,2200
2023-04-14,203.39999389648438,203.60000610351562,201.75,202.5749969482422,1935
2023-04-17,205.5500030517578,205.89999389648438,204.0,204.10000610351562,1879
2023-04-18,205.9250030517578,206.10000610351562,204.6750030517578,205.85000610351562,864
2023-04-19,204.6750030517578,206.5,204.0500030517578,205.625,1843
2023-04-20,205.02499389648438,205.22500610351562,202.72500610351562,204.10000610351562,1234
2023-04-21,203.77499389648438,205.14999389648438,203.5500030517578,204.77499389648438,1244
2023-04-24,202.5500030517578,203.0749969482422,201.0,203.0,807
2023-04-25,202.0749969482422,202.27499389648438,201.89999389648438,202.10000610351562,858
2023-04-26,202.6750030517578,202.75,202.02499389648438,202.02499389648438,510
2023-04-27,202.6750030517578,202.77499389648438,202.5,202.6999969482422,2707
2023-04-28,210.97500610351562,212.1999969482422,210.47500610351562,211.52499389648438,1925
2023-05-01,209.6999969482422,211.3000030517578,209.14999389648438,210.5500030517578,1930
2023-05-02,205.9499969482422,209.52499389648438,205.875,209.52499389648438,3398
2023-05-03,203.4250030517578,205.85000610351562,203.14999389648438,205.85000610351562,3734
2023-05-04,203.64999389648438,204.5,203.4250030517578,203.6999969482422,1676
2023-05-05,202.52499389648438,204.5,202.1750030517578,203.64999389648438,3084
2023-05-08,203.4250030517578,203.875,202.0,202.1750030517578,1471
2023-05-09,205.9250030517578,206.10000610351562,203.22500610351562,203.9250030517578,1650
2023-05-10,205.375,205.9499969482422,204.875,205.89999389648438,1609
2023-05-11,204.125,206.0749969482422,204.0,205.35000610351562,1832
2023-05-12,205.47500610351562,205.60000610351562,203.9499969482422,204.625,1437
2023-05-15,206.5,206.5500030517578,205.14999389648438,205.60000610351562,1097
2023-05-16,205.6999969482422,206.8000030517578,205.35000610351562,206.64999389648438,828
2023-05-17,204.5500030517578,205.97500610351562,204.4250030517578,205.89999389648438,1101
2023-05-18,206.10000610351562,206.1999969482422,204.64999389648438,205.39999389648438,1388
2023-05-19,206.27499389648438,206.6999969482422,205.60000610351562,205.89999389648438,1674
2023-05-22,206.5749969482422,206.8249969482422,205.85000610351562,206.4250030517578,966
2023-05-23,207.8000030517578,207.9250030517578,207.22500610351562,207.4499969482422,1222
2023-05-24,208.97500610351562,209.0500030517578,207.8249969482422,208.1999969482422,974
2023-05-25,208.97500610351562,209.1999969482422,208.6750030517578,208.85000610351562,5627
2023-05-26,233.9250030517578,235.0,233.47500610351562,234.0,4383
2023-05-30,237.77499389648438,238.5500030517578,234.3249969482422,234.3249969482422,8321
2023-05-31,239.1750030517578,239.85000610351562,237.3000030517578,237.97500610351562,6950
2023-06-01,241.64999389648438,242.0500030517578,236.5749969482422,238.1750030517578,10419
2023-06-02,241.89999389648438,243.8000030517578,240.6999969482422,242.89999389648438,7175
2023-06-05,242.60000610351562,243.0749969482422,241.02499389648438,241.89999389648438,6652
2023-06-06,243.25,244.47500610351562,241.27499389648438,242.5,7002
2023-06-07,239.10000610351562,245.1750030517578,238.5500030517578,244.10000610351562,11504
2023-06-08,238.64999389648438,240.8249969482422,238.10000610351562,239.125,6907
2023-06-09,239.0,240.89999389648438,236.8249969482422,239.25,6910
2023-06-12,239.0500030517578,239.64999389648438,237.5500030517578,238.25,4936
2023-06-13,240.4499969482422,240.9250030517578,237.5500030517578,238.6750030517578,4951
2023-06-14,235.89999389648438,241.89999389648438,235.5500030517578,240.97500610351562,8058
2023-06-15,234.125,234.625,232.27499389648438,234.625,10233
2023-06-16,234.9250030517578,236.39999389648438,232.6999969482422,233.0,6733
2023-06-20,232.14999389648438,235.85000610351562,231.875,234.75,6149
2023-06-21,227.72500610351562,230.64999389648438,226.6999969482422,230.64999389648438,11545
2023-06-22,230.6750030517578,230.9250030517578,227.9499969482422,228.89999389648438,6507
2023-06-23,233.9499969482422,235.14999389648438,231.39999389648438,231.89999389648438,7526
2023-06-26,233.6750030517578,235.25,231.39999389648438,233.1750030517578,6189
2023-06-27,238.5,239.0749969482422,235.75,235.8249969482422,7750
2023-06-28,240.25,240.6999969482422,238.0,239.4250030517578,8789
2023-06-29,242.375,242.75,239.3249969482422,240.5500030517578,6096
2023-06-30,247.5749969482422,248.0749969482422,240.39999389648438,241.85000610351562,12167
2023-07-03,247.89999389648438,247.97500610351562,245.64999389648438,246.60000610351562,6919
2023-07-05,244.6999969482422,248.85000610351562,244.35000610351562,246.77499389648438,7561
2023-07-06,242.27499389648438,243.9250030517578,240.8000030517578,243.9250030517578,8560
2023-07-07,245.4250030517578,245.77499389648438,242.60000610351562,242.60000610351562,6013
2023-07-10,246.25,247.3000030517578,244.14999389648438,245.10000610351562,7002
2023-07-11,247.14999389648438,248.14999389648438,245.0500030517578,245.72500610351562,6614
2023-07-12,246.5749969482422,251.3000030517578,245.52499389648438,247.0500030517578,10744
2023-07-13,245.0,246.9250030517578,243.5,246.77499389648438,9363
2023-07-14,246.64999389648438,247.1750030517578,244.0,244.3000030517578,7569
2023-07-17,249.25,249.9499969482422,245.3000030517578,246.1750030517578,7926
2023-07-18,248.0,249.625,247.60000610351562,248.0749969482422,6226
2023-07-19,246.8000030517578,247.27499389648438,244.75,245.875,7870
2023-07-20,245.10000610351562,249.85000610351562,244.14999389648438,247.1750030517578,9604
2023-07-21,245.9250030517578,247.5749969482422,244.85000610351562,246.9250030517578,6648
2023-07-24,243.25,245.52499389648438,242.27499389648438,243.64999389648438,7118
2023-07-25,243.22500610351562,245.60000610351562,242.0,244.8000030517578,5803
2023-07-26,244.1999969482422,245.35000610351562,242.5749969482422,243.27499389648438,5307
2023-07-27,244.64999389648438,245.6999969482422,242.8000030517578,243.5,4114
2023-07-28,245.60000610351562,246.0749969482422,244.77499389648438,245.5500030517578,4850
2023-07-31,245.60000610351562,247.14999389648438,244.14999389648438,246.89999389648438,4408
2023-08-01,248.47500610351562,248.85000610351562,245.02499389648438,245.52499389648438,3915
2023-08-02,246.8249969482422,248.6999969482422,245.77499389648438,248.0749969482422,3006
2023-08-03,247.9499969482422,248.0500030517578,246.14999389648438,246.8249969482422,1852
2023-08-04,249.52499389648438,249.97500610351562,247.1999969482422,247.5,3180
2023-08-07,246.97500610351562,249.89999389648438,246.5749969482422,248.9250030517578,2259
2023-08-08,246.0,247.5,244.1750030517578,247.02499389648438,2229
2023-08-09,247.14999389648438,247.4499969482422,245.9499969482422,245.9499969482422,1654
2023-08-10,248.0,249.0,246.9499969482422,247.1999969482422,1643
2023-08-11,247.75,248.9250030517578,247.1750030517578,248.47500610351562,1790
2023-08-14,246.22500610351562,248.625,245.9499969482422,248.1999969482422,2195
2023-08-15,245.875,246.97500610351562,245.10000610351562,246.25,2299
2023-08-16,245.375,246.52499389648438,245.1999969482422,245.89999389648438,1976
2023-08-17,244.27499389648438,245.6999969482422,243.39999389648438,245.39999389648438,2726
2023-08-18,245.5749969482422,245.9499969482422,243.5,244.0500030517578,1945
2023-08-21,246.77499389648438,246.97500610351562,245.89999389648438,246.10000610351562,1415
2023-08-22,245.5,246.9250030517578,245.10000610351562,246.89999389648438,1204
2023-08-23,245.02499389648438,246.27499389648438,244.89999389648438,245.5500030517578,1209
2023-08-24,246.5,246.6999969482422,245.14999389648438,245.35000610351562,1253
2023-08-25,247.625,247.64999389648438,246.35000610351562,246.75,902
2023-08-28,250.25,250.875,247.72500610351562,248.0,1562
2023-08-29,250.6999969482422,250.9499969482422,250.1750030517578,250.3249969482422,1011
2023-08-30,250.0500030517578,250.52499389648438,249.6750030517578,250.52499389648438,1134
2023-08-31,249.10000610351562,249.4250030517578,248.9250030517578,249.35000610351562,2879
2023-09-01,251.85000610351562,253.3000030517578,251.02499389648438,253.1999969482422,1626
2023-09-05,251.375,252.0500030517578,250.0,251.6999969482422,2539
2023-09-06,253.14999389648438,254.0749969482422,250.6999969482422,251.1999969482422,2106
2023-09-07,255.5749969482422,255.9499969482422,253.25,253.25,3335
2023-09-08,255.35000610351562,255.8000030517578,254.8249969482422,255.5500030517578,1582
2023-09-11,256.2250061035156,256.67498779296875,254.72500610351562,255.3249969482422,3218
2023-09-12,255.3249969482422,256.6000061035156,253.9499969482422,256.1000061035156,2343
2023-09-13,253.5,255.39999389648438,252.85000610351562,255.0,2047
2023-09-14,255.1750030517578,255.47500610351562,253.3000030517578,254.0,2356
2023-09-15,257.375,257.5,254.5749969482422,255.3249969482422,2128
2023-09-18,254.25,257.3500061035156,253.9250030517578,256.95001220703125,2003
2023-09-19,253.5,255.6750030517578,253.27499389648438,254.27499389648438,1419
2023-09-20,254.1750030517578,254.5,252.8249969482422,253.75,1386
2023-09-21,253.27499389648438,254.5,253.0,254.39999389648438,1239
2023-09-22,254.10000610351562,254.375,253.27499389648438,253.4250030517578,711
2023-09-25,253.875,254.3000030517578,253.1750030517578,254.10000610351562,494
2023-09-26,252.60000610351562,254.02499389648438,252.39999389648438,254.02499389648438,1598
2023-09-27,251.52499389648438,252.5,251.25,252.47500610351562,1354
2023-09-28,252.3249969482422,252.39999389648438,251.375,251.52499389648438,3106
2023-09-29,252.47500610351562,254.72500610351562,252.02499389648438,254.72500610351562,2212
2023-10-02,253.3249969482422,254.9499969482422,252.72500610351562,252.72500610351562,2222
2023-10-03,248.60000610351562,253.3000030517578,248.02499389648438,253.3000030517578,3069
2023-10-04,247.77499389648438,249.8000030517578,246.8000030517578,248.8000030517578,2415
2023-10-05,247.5,248.8000030517578,246.85000610351562,247.8000030517578,1369
2023-10-06,248.375,248.5500030517578,245.6999969482422,247.60000610351562,1268
2023-10-09,246.89999389648438,248.89999389648438,246.5,247.27499389648438,1219
2023-10-10,247.9499969482422,248.375,247.22500610351562,247.72500610351562,1027
2023-10-11,250.1750030517578,250.75,247.0,248.02499389648438,1859
2023-10-12,252.02499389648438,252.125,250.0,250.14999389648438,1783
2023-10-13,249.875,251.9499969482422,249.64999389648438,251.875,1103
2023-10-16,248.3249969482422,250.5,247.8249969482422,249.89999389648438,1301
2023-10-17,248.8000030517578,249.39999389648438,247.89999389648438,248.0,1156
2023-10-18,247.125,248.6750030517578,246.8000030517578,248.64999389648438,1694
2023-10-19,243.5749969482422,246.5,242.8000030517578,246.39999389648438,1759
2023-10-20,241.8249969482422,244.0,240.5500030517578,244.0,1295
2023-10-23,237.625,241.85000610351562,237.1750030517578,241.4250030517578,1483
2023-10-24,239.4250030517578,240.35000610351562,237.3000030517578,237.8000030517578,1284
2023-10-25,239.97500610351562,240.52499389648438,239.14999389648438,239.97500610351562,724
2023-10-26,240.5500030517578,240.60000610351562,239.5749969482422,239.9499969482422,2421
2023-10-27,236.89999389648438,238.4499969482422,234.85000610351562,237.0,2821
2023-10-30,237.6750030517578,239.0,236.8249969482422,237.3000030517578,1982
2023-10-31,237.6999969482422,238.9499969482422,236.5749969482422,237.75,2089
2023-11-01,238.5749969482422,238.9499969482422,237.8000030517578,238.0749969482422,1845
2023-11-02,242.625,242.75,238.97500610351562,238.97500610351562,1808
2023-11-03,240.60000610351562,242.5500030517578,240.0749969482422,242.5500030517578,2162
2023-11-06,237.1750030517578,240.8000030517578,236.9250030517578,240.64999389648438,1485
2023-11-07,232.22500610351562,237.6999969482422,231.1750030517578,237.47500610351562,3066
2023-11-08,234.5500030517578,236.125,229.4250030517578,232.39999389648438,3636
2023-11-09,229.0,234.9499969482422,228.5,234.5500030517578,3165
2023-11-10,229.72500610351562,231.25,227.77499389648438,229.3000030517578,1550
2023-11-13,230.72500610351562,231.5500030517578,229.27499389648438,229.5,1055
2023-11-14,230.0500030517578,230.875,229.39999389648438,229.6999969482422,1509
2023-11-15,229.4250030517578,229.72500610351562,229.125,229.5,985
2023-11-16,229.375,230.0,229.125,229.60000610351562,6693
2023-11-17,228.5,229.6999969482422,225.77499389648438,226.89999389648438,5239
2023-11-20,229.85000610351562,232.1999969482422,227.4499969482422,230.5,6006
2023-11-21,228.3249969482422,230.6750030517578,227.77499389648438,229.3000030517578,4215
2023-11-22,227.125,229.14999389648438,226.64999389648438,228.375,4141
2023-11-24,219.3249969482422,227.375,219.14999389648438,227.375,7514
2023-11-27,212.8000030517578,220.77499389648438,212.125,220.47500610351562,13542
2023-11-28,221.0500030517578,221.0500030517578,212.72500610351562,213.77499389648438,11044
2023-11-29,222.1999969482422,223.5749969482422,220.10000610351562,221.5500030517578,7574
2023-11-30,219.9499969482422,222.64999389648438,217.0749969482422,222.625,7968
2023-12-01,214.4250030517578,221.4499969482422,213.9250030517578,220.0,7110
2023-12-04,210.52499389648438,214.52499389648438,209.14999389648438,214.0,11508
2023-12-05,214.6999969482422,215.60000610351562,210.1750030517578,210.8000030517578,7394
2023-12-06,210.14999389648438,217.39999389648438,209.25,215.0,9432
2023-12-07,210.27499389648438,213.60000610351562,210.0,210.52499389648438,10239
2023-12-08,215.3000030517578,216.5749969482422,210.39999389648438,210.5,9214
2023-12-11,217.9499969482422,218.3000030517578,213.25,215.27499389648438,8391
2023-12-12,219.25,219.77499389648438,215.3000030517578,217.39999389648438,9896
2023-12-13,217.375,219.9499969482422,216.9250030517578,218.5,6285
2023-12-14,219.35000610351562,221.125,218.25,218.4499969482422,5085
2023-12-15,220.89999389648438,221.5,218.1999969482422,219.75,4585
2023-12-18,223.1750030517578,225.0,221.39999389648438,221.39999389648438,5783
2023-12-19,221.89999389648438,224.3249969482422,221.625,223.1999969482422,4329
2023-12-20,224.0500030517578,224.375,221.22500610351562,222.22500610351562,2661
2023-12-21,221.6999969482422,225.22500610351562,221.5500030517578,224.10000610351562,1764
2023-12-22,222.75,223.77499389648438,221.25,222.39999389648438,1862
2023-12-26,223.5500030517578,224.02499389648438,219.89999389648438,220.5749969482422,1967
2023-12-27,224.47500610351562,225.9499969482422,223.27499389648438,223.60000610351562,1567
2023-12-28,222.47500610351562,224.89999389648438,221.9250030517578,224.35000610351562,1190
2023-12-29,222.3000030517578,224.0749969482422,221.77499389648438,223.89999389648438,1449
2024-01-02,225.4250030517578,226.4250030517578,222.22500610351562,222.3000030517578,1959
2024-01-03,226.0749969482422,226.3000030517578,224.1750030517578,225.4250030517578,1313
2024-01-04,224.6750030517578,226.375,224.4250030517578,226.27499389648438,1409
2024-01-05,223.125,226.875,222.5500030517578,224.77499389648438,2095
2024-01-08,223.875,226.5,223.14999389648438,223.52499389648438,1965
2024-01-09,223.77499389648438,225.0,223.0749969482422,223.9499969482422,2605
2024-01-10,224.625,225.4499969482422,223.625,223.8249969482422,1827
2024-01-11,226.27499389648438,226.6999969482422,223.6999969482422,224.75,1118
2024-01-12,226.5749969482422,228.14999389648438,225.1999969482422,226.25,1429
2024-01-16,227.5500030517578,228.27499389648438,225.6750030517578,226.60000610351562,1967
2024-01-17,228.4250030517578,228.5749969482422,226.72500610351562,227.5749969482422,892
2024-01-18,230.9250030517578,231.6999969482422,228.3000030517578,228.47500610351562,2259
2024-01-19,230.10000610351562,231.375,229.6999969482422,230.9250030517578,1265
2024-01-22,229.8249969482422,230.1750030517578,228.27499389648438,230.0,1578
2024-01-23,231.0,231.875,229.77499389648438,229.9250030517578,1870
2024-01-24,231.8249969482422,232.10000610351562,231.60000610351562,231.60000610351562,1172
2024-01-25,232.02499389648438,232.35000610351562,231.5749969482422,232.0,11368
2024-01-26,239.6999969482422,241.64999389648438,237.5749969482422,238.0,8847
2024-01-29,238.625,241.9250030517578,238.39999389648438,239.75,6694
2024-01-30,241.3249969482422,241.5749969482422,238.02499389648438,238.625,7068
2024-01-31,240.14999389648438,241.5500030517578,239.5500030517578,240.9499969482422,5696
2024-02-01,244.875,245.60000610351562,240.85000610351562,240.9499969482422,8914
2024-02-02,244.8000030517578,246.125,244.0,245.0,6823
2024-02-05,242.75,245.8000030517578,242.35000610351562,245.0,5952
2024-02-06,246.6750030517578,247.10000610351562,242.125,242.4250030517578,7323
2024-02-07,245.5500030517578,248.25,245.0500030517578,246.97500610351562,7773
2024-02-08,246.85000610351562,249.14999389648438,246.27499389648438,246.75,6458
2024-02-09,247.14999389648438,248.35000610351562,245.9250030517578,247.25,5660
2024-02-12,248.8249969482422,249.89999389648438,247.10000610351562,247.14999389648438,6806
2024-02-13,248.0,248.97500610351562,247.3000030517578,248.52499389648438,5605
2024-02-14,246.22500610351562,248.39999389648438,243.5500030517578,248.0,7549
2024-02-15,247.10000610351562,247.35000610351562,244.02499389648438,245.3000030517578,5440
2024-02-16,251.02499389648438,251.9250030517578,247.125,247.125,8817
2024-02-20,251.375,252.25,249.25,250.625,6148
2024-02-21,251.35000610351562,253.4499969482422,250.39999389648438,251.1750030517578,6380
2024-02-22,252.0500030517578,254.72500610351562,250.72500610351562,250.9499969482422,7108
2024-02-23,254.5749969482422,254.75,251.0500030517578,251.8000030517578,5449
2024-02-26,253.0500030517578,254.89999389648438,250.9250030517578,252.72500610351562,4063
2024-02-27,253.0,254.39999389648438,251.6750030517578,253.0500030517578,2308
2024-02-28,249.60000610351562,252.6750030517578,249.0749969482422,252.0500030517578,2400
2024-02-29,249.0,250.22500610351562,247.5,249.4250030517578,1438
2024-03-01,252.97500610351562,253.0749969482422,249.25,249.35000610351562,2177
2024-03-04,251.5500030517578,253.0749969482422,250.9499969482422,252.97500610351562,1824
2024-03-05,252.3000030517578,252.875,250.64999389648438,251.5,1281
2024-03-06,251.02499389648438,252.97500610351562,249.9499969482422,252.89999389648438,1571
2024-03-07,251.02499389648438,251.47500610351562,249.89999389648438,250.875,1323
2024-03-08,249.1999969482422,252.8000030517578,248.9499969482422,251.5,2416
2024-03-11,248.25,249.1999969482422,248.10000610351562,249.1999969482422,949
2024-03-12,248.97500610351562,249.89999389648438,248.3000030517578,248.35000610351562,1050
2024-03-13,250.27499389648438,250.47500610351562,248.4250030517578,249.0,1967
2024-03-14,247.47500610351562,251.625,246.52499389648438,250.3000030517578,2288
2024-03-15,249.27499389648438,249.8249969482422,247.875,249.0,1124
2024-03-18,251.1999969482422,251.39999389648438,249.9499969482422,250.02499389648438,1052
2024-03-19,250.6750030517578,252.02499389648438,250.14999389648438,251.0,856
2024-03-20,250.25,251.5749969482422,249.85000610351562,251.5749969482422,1225
2024-03-21,250.875,251.8000030517578,249.6999969482422,250.5749969482422,1172
2024-03-22,249.9499969482422,251.0,249.8249969482422,250.64999389648438,1046
2024-03-25,249.4499969482422,251.0,248.375,248.9499969482422,690
2024-03-26,247.72500610351562,249.25,247.25,249.25,1741
2024-03-27,248.0500030517578,248.25,247.60000610351562,248.125,710
2024-03-28,247.75,247.77499389648438,247.1999969482422,247.60000610351562,2159
2024-04-01,240.4250030517578,249.0,239.0500030517578,246.625,3482
2024-04-02,243.5,243.625,239.8000030517578,241.14999389648438,2952
2024-04-03,240.9499969482422,243.6999969482422,239.27499389648438,243.6999969482422,2522
2024-04-04,242.6999969482422,243.60000610351562,241.3249969482422,241.9499969482422,2037
2024-04-05,237.6999969482422,242.89999389648438,236.375,242.89999389648438,2445
2024-04-08,239.3000030517578,239.89999389648438,237.375,238.22500610351562,2192
2024-04-09,240.6999969482422,241.5,238.22500610351562,239.0749969482422,1607
2024-04-10,238.27499389648438,240.75,237.25,240.3000030517578,1619
2024-04-11,239.1750030517578,239.47500610351562,235.89999389648438,238.22500610351562,2019
2024-04-12,237.60000610351562,239.4250030517578,235.9499969482422,238.77499389648438,1242
2024-04-15,239.5500030517578,240.5,237.85000610351562,237.85000610351562,1120
2024-04-16,240.35000610351562,241.4499969482422,238.6750030517578,239.5500030517578,979
2024-04-17,240.4250030517578,241.3000030517578,240.14999389648438,240.5,962
2024-04-18,241.60000610351562,241.9499969482422,240.1999969482422,240.60000610351562,667
2024-04-19,241.3249969482422,241.9499969482422,240.875,241.22500610351562,628
2024-04-22,242.89999389648438,242.97500610351562,241.72500610351562,242.0,907
2024-04-23,243.75,244.35000610351562,243.10000610351562,243.39999389648438,683
2024-04-24,243.10000610351562,244.0,242.9250030517578,243.60000610351562,426
2024-04-25,244.875,244.9499969482422,244.25,244.27499389648438,3146
2024-04-26,248.6999969482422,249.25,246.39999389648438,246.47500610351562,2295
2024-04-29,248.02499389648438,249.6999969482422,247.10000610351562,248.5749969482422,1726
2024-04-30,244.5749969482422,248.10000610351562,243.9499969482422,248.10000610351562,2892
2024-05-01,241.4250030517578,245.4499969482422,240.0,244.25,2670
2024-05-02,243.60000610351562,245.60000610351562,243.1999969482422,244.47500610351562,2241
2024-05-03,243.3000030517578,244.39999389648438,242.60000610351562,243.625,1261
2024-05-06,241.39999389648438,243.25,240.8249969482422,243.125,1741
2024-05-07,242.14999389648438,243.75,241.3249969482422,241.6999969482422,2051
